mlbam_id,1B,2B,3B,C,CF,DH,LF,RF,SS,OF,RP,SP
445197,0,0,0,0,0,0,0,0,0,0,25,0
445213,0,0,0,0,0,0,0,0,0,0,70,0
445276,0,0,0,0,0,0,0,0,0,0,69,0
445926,0,0,0,0,0,0,0,0,0,0,62,0
445988,1,0,48,0,0,1,0,0,0,0,0,0
446099,0,0,0,0,0,0,0,0,0,0,49,1
446192,0,0,0,8,0,0,0,0,0,0,0,0
446263,63,0,0,0,0,24,0,0,0,0,0,0
446308,0,0,0,73,0,0,0,0,0,0,0,0
446321,0,0,0,0,0,0,0,0,0,0,1,0
446334,0,0,123,0,0,0,0,0,0,0,0,0
446359,0,16,35,0,0,0,0,0,15,0,0,0
446372,0,0,0,0,0,0,0,0,0,0,0,33
446386,0,0,0,0,3,1,21,76,0,100,1,0
446399,0,0,0,0,0,0,0,0,0,0,40,0
446481,2,26,1,0,6,0,9,4,16,19,0,0
446653,0,0,0,18,0,0,0,0,0,0,0,0
446899,0,0,0,0,0,0,0,0,0,0,82,0
448167,0,0,0,0,0,0,0,0,0,0,7,0
448178,0,0,0,0,0,0,0,0,0,0,21,0
448179,0,0,0,0,0,0,0,0,0,0,1,24
448281,0,0,0,0,0,0,0,0,0,0,43,0
448306,0,0,0,0,0,0,0,0,0,0,1,33
448602,45,1,10,0,1,0,0,1,0,2,1,0
448609,0,0,0,0,0,0,0,0,0,0,54,0
448614,0,0,0,0,0,0,0,0,0,0,10,0
448801,116,0,0,0,0,12,0,0,0,0,0,0
448802,0,0,0,0,0,0,0,0,0,0,19,14
448855,0,0,0,0,0,0,0,0,0,0,5,26
449181,0,0,0,0,16,4,3,2,0,21,0,0
450203,0,0,0,0,0,0,0,0,0,0,0,30
450212,0,0,0,0,0,0,0,0,0,0,30,0
450306,0,0,0,0,0,0,0,0,0,0,0,20
450314,4,63,0,0,0,1,43,61,0,104,0,0
450665,0,0,0,0,0,0,0,0,0,0,0,1
450729,0,0,0,0,0,0,0,0,0,0,0,12
451192,48,0,0,0,0,6,0,0,0,0,0,0
451584,0,0,0,0,0,0,0,0,0,0,69,0
451594,0,0,0,0,0,0,0,75,0,75,0,0
451596,0,0,0,0,0,0,0,0,0,0,3,18
451661,0,0,0,0,0,0,0,0,0,0,45,0
452095,0,0,0,76,0,1,0,0,0,0,0,0
452104,3,0,11,0,0,1,0,0,0,0,0,0
452254,0,0,0,0,0,2,44,12,0,56,0,0
452655,0,0,0,0,1,10,120,0,0,121,0,0
452657,0,0,0,0,0,0,0,0,0,0,0,32
452678,0,92,22,0,0,4,0,0,31,0,0,0
453172,0,0,0,0,0,0,0,0,0,0,72,0
453178,0,0,0,0,0,0,0,0,0,0,0,22
453192,0,0,0,0,0,0,0,0,0,0,37,0
453203,0,0,0,0,2,1,7,17,0,26,0,0
453214,0,0,0,0,0,0,0,0,0,0,16,4
453265,0,0,0,0,0,0,0,0,0,0,72,0
453281,0,0,0,0,0,0,0,0,0,0,5,27
453284,0,0,0,0,0,0,0,0,0,0,67,0
453286,0,0,0,0,0,0,0,0,0,0,0,33
453329,0,0,0,0,0,0,0,0,0,0,0,16
453343,0,0,0,0,0,0,0,0,0,0,41,0
453344,0,0,0,0,0,0,0,0,0,0,35,0
453385,0,0,0,0,0,0,0,0,0,0,0,27
453562,0,0,0,0,0,0,0,0,0,0,0,31
453568,0,0,0,0,151,1,0,0,0,151,0,0
453923,0,0,0,0,23,0,34,11,0,68,0,0
453943,0,0,109,0,0,1,0,0,0,0,0,0
454560,0,0,0,44,0,1,1,0,0,1,0,0
455104,0,0,0,99,0,1,0,0,0,0,0,0
455117,0,0,0,117,0,0,0,0,0,0,0,0
455119,0,0,0,0,0,0,0,0,0,0,46,0
455139,0,0,0,108,0,3,0,0,0,0,0,0
455755,0,0,0,8,0,0,0,0,0,0,0,0
455759,0,0,0,0,17,1,13,20,0,50,0,0
455976,0,0,0,0,0,2,3,158,0,161,0,0
456030,0,3,0,0,0,0,0,0,0,0,0,0
456034,0,0,0,0,0,0,0,0,0,0,0,30
456068,0,0,0,0,0,0,0,0,0,0,0,3
456078,0,0,0,43,0,4,0,0,0,0,0,0
456124,1,0,0,61,0,0,0,0,0,0,3,0
456488,0,74,45,0,0,10,0,0,0,0,0,0
456501,0,0,0,0,0,0,0,0,0,0,0,9
456665,34,0,0,0,0,21,11,4,0,15,0,0
456696,0,0,0,0,0,0,0,0,0,0,57,0
456701,0,0,0,0,0,0,0,0,0,0,0,20
456713,0,0,0,0,0,0,0,0,0,0,21,0
456715,0,0,0,0,138,0,0,0,0,138,0,0
457429,0,0,0,0,0,0,0,0,0,0,16,0
457454,1,0,0,1,0,1,0,0,0,0,0,0
457705,0,0,0,0,0,2,12,143,0,155,0,0
457706,0,0,0,0,91,0,3,0,0,94,0,0
457708,0,0,0,0,0,4,140,0,0,140,0,0
457727,0,0,0,0,50,0,56,24,0,130,0,0
457754,0,0,0,0,0,0,0,0,0,0,9,0
457759,0,0,96,0,0,4,0,0,0,0,0,0
457763,13,0,0,88,0,3,0,0,0,0,0,0
457803,21,0,0,0,0,2,0,64,0,64,0,0
457915,0,0,0,0,0,0,0,0,0,0,32,0
457918,0,0,0,0,0,0,0,0,0,0,0,31
458006,0,0,0,0,0,0,0,0,0,0,34,0
458015,139,0,0,0,0,2,0,0,0,0,0,0
458584,0,0,0,0,0,0,0,0,0,0,48,0
458675,0,0,0,0,1,2,4,11,0,16,0,0
458677,0,0,0,0,0,0,0,0,0,0,71,0
458681,0,0,0,0,0,0,0,0,0,0,2,29
458690,0,0,0,0,0,0,0,0,0,0,32,1
458708,0,0,0,0,0,0,0,0,0,0,23,9
458731,0,0,0,0,34,0,107,0,0,141,0,0
458913,0,0,0,0,24,0,13,0,0,37,0,0
458924,0,0,0,0,0,0,0,0,0,0,49,1
459429,0,0,0,0,0,0,0,0,0,0,61,0
459964,0,0,0,0,3,10,49,6,0,58,0,0
460026,0,0,0,83,0,1,0,0,0,0,0,0
460060,0,0,8,0,0,0,0,0,5,0,1,0
460075,18,0,0,0,0,3,93,1,0,94,0,0
460077,6,0,0,54,0,1,0,0,0,0,1,0
460086,0,0,0,0,11,5,125,1,0,137,0,0
460269,3,0,1,18,0,0,0,0,0,0,2,0
460283,0,0,0,0,0,0,0,0,0,0,63,1
460576,0,1,0,0,4,6,0,100,0,104,1,0
461314,0,0,0,0,0,5,75,51,0,126,0,0
461325,0,0,0,0,0,0,0,0,0,0,72,1
461829,0,0,0,0,0,0,0,0,0,0,0,32
461833,0,0,0,0,0,0,0,0,0,0,21,2
461858,0,1,2,0,0,0,0,1,0,1,0,0
461865,16,18,6,0,2,0,3,1,18,6,3,0
461872,0,0,0,0,0,0,0,0,0,0,29,0
462101,0,0,0,0,0,0,0,0,97,0,0,0
462136,0,0,0,0,0,0,0,0,0,0,0,28
462382,0,0,0,0,0,0,0,0,0,0,61,1
462480,0,0,0,0,0,0,0,0,0,0,2,0
462515,0,0,0,0,0,0,0,0,0,0,4,0
463610,1,10,6,0,0,1,0,0,9,0,0,0
465041,5,0,0,94,0,1,0,0,0,0,0,0
465657,0,0,0,0,0,0,0,0,0,0,66,0
465753,0,4,1,0,1,0,0,4,21,5,2,0
466320,0,0,0,0,0,4,4,68,0,72,0,0
467008,0,0,0,0,0,0,0,0,0,0,60,0
467055,24,2,36,0,0,4,0,0,0,0,1,0
467092,0,0,0,96,0,5,0,0,0,0,0,0
467100,0,0,0,0,0,0,0,0,0,0,0,29
467793,149,0,19,0,0,0,0,0,0,0,0,0
467827,0,0,0,0,0,0,111,10,0,121,0,0
468396,0,0,0,0,0,0,0,0,0,0,1,0
468504,0,0,0,0,0,0,0,0,0,0,0,35
471083,0,0,0,4,0,0,0,0,0,0,0,0
471865,0,0,0,0,0,1,0,117,0,117,0,0
471911,0,0,0,0,0,0,0,0,0,0,2,30
472528,39,1,57,0,0,1,0,0,0,0,0,0
472610,0,0,0,0,0,0,0,0,0,0,59,0
473879,0,0,0,0,0,0,0,0,0,0,74,0
474319,0,0,2,0,0,0,0,0,0,0,0,0
474463,0,0,0,0,0,0,0,0,0,0,0,17
474568,0,0,0,0,0,0,0,0,117,0,0,0
474832,104,0,0,0,0,0,8,0,0,8,0,0
475054,0,0,0,0,0,0,0,0,0,0,61,0
475115,0,0,0,0,0,0,0,0,0,0,8,23
475174,138,0,0,0,0,1,0,0,0,0,0,0
475247,7,1,40,0,0,0,0,0,0,0,0,0
475253,134,0,0,0,0,9,0,0,0,0,0,0
475582,73,0,0,0,0,0,0,0,0,0,0,0
475857,0,0,0,0,0,0,0,0,0,0,19,0
476451,0,0,0,0,0,0,0,0,0,0,0,19
476454,0,0,0,0,0,0,0,0,0,0,66,0
476589,0,0,0,0,0,0,0,0,0,0,47,0
476594,0,0,0,0,0,0,0,0,0,0,32,0
476704,0,136,14,0,0,4,0,0,0,0,0,0
476883,1,0,8,0,0,30,0,0,0,0,0,0
477132,0,0,0,0,0,0,0,0,0,0,0,26
477569,0,0,0,0,0,0,0,0,0,0,41,0
487675,0,0,0,0,0,0,0,0,0,0,15,0
488671,3,0,0,61,0,0,0,0,0,0,1,0
488681,0,1,0,0,2,0,2,16,0,20,0,0
488721,0,0,0,0,3,0,20,2,0,25,0,0
488726,0,0,0,0,0,7,134,0,0,134,0,0
488748,0,0,0,0,0,0,0,0,0,0,54,0
488768,0,0,0,0,0,0,0,0,0,0,0,28
488771,0,0,0,19,0,0,0,0,0,0,0,0
488786,0,0,0,0,0,0,0,0,0,0,51,0
488810,0,0,0,6,0,0,0,0,0,0,0,0
488818,4,17,10,0,0,0,0,0,1,0,1,0
488846,0,0,0,0,0,0,1,0,0,1,48,0
488984,0,0,0,0,0,0,0,0,0,0,65,0
489119,0,0,0,0,0,0,0,0,0,0,0,16
489149,50,0,0,0,0,35,2,0,0,2,0,0
489265,0,0,1,0,0,0,0,0,0,0,68,5
489267,5,4,3,0,0,0,0,0,2,0,0,0
489334,0,0,0,0,0,0,0,0,0,0,73,0
489446,0,0,0,0,0,0,0,0,0,0,65,0
489448,0,0,0,0,0,0,0,0,0,0,2,0
491646,0,0,0,0,0,0,0,0,0,0,26,0
491676,0,0,0,0,86,1,37,9,0,132,0,0
491696,0,0,0,71,0,0,0,0,0,0,2,0
492802,0,0,0,4,0,0,0,0,0,0,0,0
493200,0,0,0,0,0,0,0,0,0,0,73,0
493247,0,0,0,0,0,0,0,0,0,0,39,0
493316,0,0,0,0,0,1,35,0,0,35,0,0
493329,109,15,21,0,0,8,0,0,2,0,0,0
493596,0,13,6,0,0,1,0,0,2,0,0,0
493603,0,0,0,0,0,0,0,0,0,0,75,0
500135,10,17,12,0,0,2,0,1,24,1,0,0
500208,4,28,83,0,0,7,0,0,7,0,0,0
500724,0,0,0,0,0,0,0,0,0,0,0,2
500743,49,11,39,0,0,0,0,0,83,0,0,0
500779,0,0,0,0,0,0,0,0,0,0,0,32
500871,0,1,131,0,0,0,0,0,21,0,0,0
500872,0,0,0,0,0,0,0,0,0,0,10,0
500874,84,0,0,0,0,8,0,46,0,46,0,0
501213,0,0,0,0,0,0,14,3,0,17,0,0
501303,10,5,28,0,0,1,5,0,64,5,0,0
501571,0,0,0,0,20,0,0,0,0,20,0,0
501593,0,0,0,0,0,0,0,0,0,0,70,0
501625,0,0,0,0,0,0,0,0,0,0,76,0
501659,0,0,0,0,35,3,1,3,0,39,0,0
501697,0,0,0,0,0,0,0,0,0,0,8,0
501789,0,0,0,0,0,0,0,0,0,0,61,0
501817,0,0,0,0,0,0,0,0,0,0,22,0
501822,0,0,0,0,0,0,0,0,0,0,34,0
501896,29,0,58,0,0,1,0,0,0,0,0,0
501925,0,0,0,0,0,0,0,0,0,0,56,0
501957,0,0,0,0,0,0,0,0,0,0,0,7
501981,0,0,0,0,0,139,11,0,0,11,0,0
501985,0,0,0,0,0,0,0,0,0,0,0,28
502004,0,0,0,0,0,0,0,0,0,0,28,0
502026,0,0,0,0,0,0,0,0,0,0,73,0
502028,0,0,0,0,0,0,0,0,0,0,13,0
502032,0,0,0,0,0,0,0,0,0,0,64,0
502042,0,0,0,0,0,0,0,0,0,0,0,27
502043,0,0,0,0,0,0,0,0,0,0,0,32
502051,0,0,0,0,0,0,0,0,0,0,2,0
502054,0,0,0,0,94,2,37,0,0,131,0,0
502082,0,0,0,0,0,0,0,28,0,28,0,0
502083,0,0,0,0,0,0,0,0,0,0,44,0
502085,0,0,0,0,0,0,0,0,0,0,69,0
502110,0,0,0,0,0,93,32,25,0,57,0,0
502117,0,2,4,0,0,3,4,2,2,6,0,0
502143,2,0,39,0,0,15,0,19,0,19,1,0
502154,0,0,0,0,0,0,0,0,0,0,41,0
502171,0,0,0,0,0,0,0,0,0,0,0,28
502188,0,0,0,0,0,0,0,0,0,0,0,10
502190,0,0,0,0,0,0,0,0,0,0,0,31
502202,0,0,0,0,0,0,0,0,0,0,60,0
502210,0,0,0,0,0,1,43,111,0,154,0,0
502212,0,0,0,0,0,0,0,0,0,0,7,6
502226,0,0,0,0,15,0,31,24,0,70,0,0
502239,0,0,0,0,0,0,0,0,0,0,1,20
502273,0,1,0,0,0,0,0,0,0,0,0,0
502327,0,0,0,0,0,0,0,0,0,0,42,7
502381,0,0,0,0,0,0,0,0,0,0,17,0
502481,0,0,0,0,41,0,6,18,0,65,0,0
502517,14,71,0,0,0,4,0,0,0,0,0,0
502522,0,0,0,0,0,0,0,0,0,0,51,0
502570,0,0,0,2,0,0,0,0,0,0,0,0
502593,0,0,0,0,0,0,0,0,0,0,41,0
502624,0,0,0,0,0,0,0,0,0,0,0,30
502671,155,0,0,0,0,2,0,0,0,0,0,0
502706,0,0,0,0,0,0,0,0,0,0,6,30
502748,0,0,0,0,0,0,0,0,0,0,60,1
503285,0,0,0,0,0,0,0,0,0,0,20,0
503449,0,0,0,0,0,0,0,0,0,0,37,0
503556,24,32,3,0,2,1,73,1,39,76,0,0
504379,0,0,0,0,0,0,0,0,0,0,46,0
506433,0,0,0,0,0,0,0,0,0,0,0,8
506702,0,0,0,87,0,0,0,0,0,0,0,0
506703,0,13,7,0,0,0,0,0,0,0,0,0
506747,2,0,0,56,0,0,0,0,0,0,0,0
514888,0,130,0,0,0,6,0,0,0,0,0,0
514917,0,154,0,0,0,1,0,0,0,0,0,0
516416,0,0,0,0,0,0,0,0,144,0,0,0
516472,1,0,0,34,0,1,0,0,0,0,2,0
516770,0,150,0,0,0,0,0,0,0,0,0,0
516782,0,0,0,0,139,0,0,0,0,139,0,0
516969,0,0,0,0,0,0,0,0,0,0,48,0
517008,0,0,0,0,0,0,0,0,0,0,70,0
517369,9,77,0,0,0,2,31,5,0,36,0,0
517414,0,0,0,0,0,0,0,0,0,0,10,0
518397,0,0,0,0,0,0,0,0,0,0,72,1
518445,0,0,0,0,0,0,0,0,0,0,3,0
518452,0,0,0,0,0,0,0,0,0,0,7,20
518466,0,0,0,0,0,1,6,14,0,20,0,0
518489,0,0,0,0,0,0,0,0,0,0,34,0
518516,0,0,0,0,0,0,0,0,0,0,0,21
518542,0,0,0,10,0,0,0,0,0,0,0,0
518553,0,0,0,0,0,0,1,0,0,1,80,0
518566,0,0,0,0,0,0,0,0,0,0,16,2
518586,2,9,20,0,0,0,29,2,20,31,1,0
518595,0,0,0,4,0,0,0,0,0,0,0,0
518614,11,52,37,0,0,7,5,0,0,5,2,0
518617,0,0,0,0,0,0,0,0,0,0,71,0
518618,33,4,2,0,0,3,97,1,0,98,0,0
518626,1,0,38,0,0,12,0,0,0,0,0,0
518633,0,0,0,0,0,0,0,0,0,0,0,28
518692,161,0,0,0,0,0,0,0,0,0,0,0
518693,0,0,0,0,0,0,0,0,0,0,63,0
518715,0,0,0,0,0,0,0,0,0,0,62,0
518735,2,0,0,135,0,0,0,0,0,0,0,0
518748,0,0,0,0,0,0,0,0,0,0,21,0
518774,0,0,0,0,0,0,0,0,0,0,4,28
518792,0,0,0,0,25,0,0,118,0,143,0,0
518813,0,0,0,0,0,0,0,0,0,0,56,0
518858,0,0,0,0,0,0,0,0,0,0,33,0
518875,0,0,0,0,0,0,0,0,0,0,54,0
518883,0,0,0,0,0,0,0,0,0,0,4,0
518886,0,0,0,0,0,0,0,0,0,0,63,0
518902,0,4,6,0,0,1,0,0,15,0,0,0
518934,0,128,0,0,0,0,0,0,0,0,0,0
518960,0,0,0,125,0,1,0,0,0,0,0,0
519008,0,0,0,0,0,0,0,0,0,0,47,0
519023,1,0,0,67,0,1,0,0,0,0,0,0
519043,0,0,0,0,0,0,0,0,0,0,27,12
519048,116,0,0,0,0,1,0,0,0,0,0,0
519058,4,0,128,0,0,17,0,0,0,0,0,0
519068,2,0,0,0,0,0,0,0,0,0,0,0
519096,0,0,0,0,0,0,0,0,0,0,61,0
519141,0,0,0,0,0,0,0,0,0,0,15,11
519144,0,0,0,0,0,0,0,0,0,0,0,33
519151,0,0,0,0,0,0,0,0,0,0,77,0
519166,0,0,0,0,0,0,0,0,0,0,47,0
519203,153,1,0,0,0,0,0,0,0,0,1,0
519222,0,0,0,76,0,0,0,0,0,0,0,0
519240,0,0,0,0,0,0,0,0,0,0,23,0
519242,0,0,0,0,0,0,0,0,0,0,0,27
519293,0,0,0,0,0,0,0,0,0,0,54,0
519294,0,0,0,0,0,0,0,0,0,0,8,0
519295,0,0,0,0,15,0,1,0,0,16,1,0
519299,0,22,0,0,0,0,1,0,24,1,0,0
519301,0,0,0,0,0,0,0,0,0,0,56,0
519306,0,0,0,0,1,0,0,65,0,66,0,0
519317,0,0,0,0,0,85,36,37,0,73,0,0
519326,0,0,0,0,0,0,0,0,0,0,49,0
519333,0,0,0,0,5,0,16,12,0,33,0,0
519346,29,0,0,0,0,0,10,31,0,41,0,0
519381,0,0,0,0,0,0,0,0,0,0,15,0
519393,0,0,0,0,0,0,0,0,0,0,8,0
519443,0,0,0,0,0,0,0,0,0,0,43,0
519455,0,0,0,0,0,0,0,0,0,0,0,25
520471,0,5,0,0,0,0,0,0,160,0,0,0
520980,0,0,0,0,0,0,0,0,0,0,55,0
521230,0,0,0,0,0,0,0,0,0,0,17,8
521655,0,0,0,0,0,0,0,0,0,0,14,5
521692,3,0,0,96,0,30,0,0,0,0,0,0
523253,1,99,12,0,0,1,1,0,0,1,0,0
523260,0,0,0,0,0,0,0,0,0,0,73,0
525768,0,0,0,0,0,0,0,0,0,0,38,0
527038,83,13,10,0,0,2,0,0,0,0,0,0
527043,71,0,10,0,0,0,2,0,0,2,0,0
527048,0,0,0,0,0,0,0,0,0,0,7,15
527054,0,0,0,0,0,0,0,0,0,0,0,31
527055,0,0,0,0,0,0,0,0,0,0,39,0
532077,0,0,0,0,0,0,0,0,0,0,38,0
533167,0,0,0,0,0,0,0,0,0,0,0,7
534606,0,0,0,0,36,1,29,5,0,70,1,0
534812,0,0,0,0,0,0,0,0,0,0,10,0
541640,0,0,0,0,0,0,0,0,0,0,0,10
541645,0,0,0,0,0,6,0,87,0,87,0,0
541650,6,51,22,0,3,0,17,27,20,47,3,0
541652,0,0,0,0,0,0,0,0,0,0,35,0
542208,0,0,0,25,0,0,0,0,0,0,0,0
542255,0,0,0,0,155,0,0,0,0,155,0,0
542289,0,0,0,0,0,0,0,0,0,0,2,0
542303,0,0,0,0,0,0,147,0,0,147,0,0
542340,0,110,0,0,0,0,0,0,18,0,0,0
542364,0,0,0,0,0,0,15,23,0,38,0,0
542432,0,0,0,0,0,0,0,0,0,0,7,0
542454,0,0,0,0,3,0,6,1,0,10,0,0
542513,2,0,0,4,0,1,0,0,0,0,0,0
542583,132,0,5,0,0,2,0,0,0,0,0,0
542881,0,0,0,0,0,0,0,0,0,0,0,32
542882,0,0,0,0,0,0,0,0,0,0,36,5
542888,0,0,0,0,0,0,0,0,0,0,14,0
542908,0,0,0,22,0,0,0,0,0,0,0,0
542914,0,0,0,0,0,0,0,0,0,0,16,0
542921,0,3,40,0,0,7,0,0,49,0,0,0
542924,0,0,0,0,0,0,0,0,0,0,9,0
542932,0,4,0,0,0,0,0,0,0,0,0,0
542946,0,0,0,0,0,0,0,0,0,0,2,0
542947,0,0,0,0,0,0,0,0,0,0,31,0
542960,0,0,0,0,0,0,0,0,0,0,69,0
542979,0,0,0,0,24,0,0,20,0,44,0,0
543001,0,0,0,0,0,0,0,0,0,0,1,5
543022,0,0,0,0,0,0,0,0,0,0,4,20
543031,0,0,0,0,0,0,0,0,0,0,7,0
543037,0,0,0,0,0,0,0,0,0,0,0,32
543045,0,0,0,0,0,0,0,0,0,0,52,0
543056,0,0,0,0,0,0,0,0,0,0,27,0
543063,0,0,0,0,0,0,0,0,146,0,0,0
543068,61,0,0,0,0,70,0,0,0,0,0,0
543089,1,0,0,3,0,0,0,0,0,0,0,0
543101,0,0,0,0,0,0,0,0,0,0,0,21
543118,0,0,0,0,0,0,0,0,0,0,44,0
543135,0,0,0,0,0,0,0,0,0,0,1,21
543144,0,0,0,0,0,0,0,0,0,0,8,0
543148,0,0,0,14,0,0,0,0,0,0,0,0
543169,0,0,0,0,0,0,0,0,0,0,48,0
543193,0,0,0,0,0,0,0,0,0,0,4,1
543194,0,0,0,0,11,0,18,13,0,42,0,0
543208,0,0,0,0,0,0,0,0,0,0,2,24
543219,0,0,0,0,0,0,0,0,0,0,12,0
543228,0,0,0,111,0,1,0,0,0,0,0,0
543243,0,0,0,0,0,0,0,0,0,0,7,23
543257,0,0,0,0,0,36,34,52,0,86,0,0
543258,0,0,0,0,0,0,0,0,0,0,8,0
543272,0,0,0,0,0,0,0,0,0,0,69,0
543278,0,0,0,0,0,0,0,0,0,0,17,13
543281,0,87,2,0,0,0,0,0,0,0,0,0
543294,0,0,0,0,0,0,0,0,0,0,0,33
543302,1,0,0,28,0,0,0,0,0,0,0,0
543305,0,0,0,0,131,3,0,0,0,131,0,0
543308,59,0,0,21,0,0,0,0,0,0,0,0
543309,0,0,0,27,0,2,0,0,0,0,0,0
543331,0,0,0,0,0,0,0,0,0,0,2,0
543333,157,0,0,0,0,0,0,0,0,0,0,0
543339,0,0,0,0,0,0,0,0,0,0,39,1
543359,0,0,0,0,0,0,0,0,0,0,71,1
543376,2,0,0,81,0,0,0,0,0,0,0,0
543377,5,2,0,0,0,1,0,0,0,0,0,0
543391,0,0,0,0,0,0,0,0,0,0,4,3
543401,0,131,0,0,14,1,0,0,0,14,0,0
543424,0,0,0,0,0,0,0,0,0,0,0,3
543475,0,0,0,0,0,0,0,0,0,0,27,8
543483,0,0,0,0,0,0,0,0,0,0,40,0
543484,0,0,0,0,2,1,54,6,0,62,0,0
543506,0,0,0,0,0,0,0,0,0,0,37,0
543507,0,0,0,0,0,0,0,0,0,0,23,1
543508,0,0,0,0,0,0,0,0,0,0,8,0
543510,0,0,0,114,0,3,0,0,0,0,0,0
543521,0,0,0,0,0,0,0,0,0,0,58,0
543543,36,21,0,0,0,5,0,0,6,0,0,0
543548,0,0,0,0,0,0,0,0,0,0,1,4
543557,0,0,0,0,0,0,0,0,0,0,19,19
543606,0,0,0,0,0,0,0,0,0,0,0,32
543685,0,0,136,0,0,0,0,0,0,0,0,0
543699,0,0,0,0,0,0,0,0,0,0,1,30
543734,0,0,0,0,0,0,0,0,0,0,49,0
543746,0,0,0,0,0,0,0,0,0,0,6,0
543760,0,0,0,0,0,0,0,0,159,0,0,0
543766,0,0,0,0,0,0,0,0,0,0,61,0
543768,17,39,107,0,0,0,0,0,0,0,0,0
543776,0,0,0,0,8,0,15,23,0,46,0,0
543807,0,0,0,0,80,9,1,77,0,158,0,0
543829,0,81,0,0,53,2,0,0,8,53,0,0
543877,0,0,2,75,0,1,0,0,0,0,0,0
543883,0,0,0,0,0,0,0,0,0,0,61,1
543901,0,0,0,0,0,0,0,0,0,0,2,0
543903,0,0,0,0,0,0,0,0,0,0,3,0
543935,0,0,0,0,0,0,0,0,0,0,59,0
543939,0,119,0,0,0,0,0,0,0,0,0,0
544369,0,0,0,0,0,0,0,0,132,0,0,0
544725,0,7,1,0,26,0,40,16,5,82,0,0
544727,0,0,0,0,0,0,0,0,0,0,70,0
544836,0,0,0,0,0,0,0,0,0,0,8,0
544925,0,0,0,0,7,0,0,0,0,7,0,0
544928,0,0,0,0,0,0,0,0,0,0,27,0
544931,0,0,0,0,0,0,0,0,0,0,0,22
545121,0,2,3,0,0,0,0,0,1,0,0,0
545332,0,0,0,0,0,0,0,0,0,0,7,0
545333,0,0,0,0,0,0,0,0,0,0,1,27
