mlbam_id,1B,2B,3B,C,CF,DH,LF,RF,SS,OF,RP,SP
455139,0,2,0,27,0,1,0,0,0,0,0,0
456034,0,0,0,0,0,0,0,0,0,0,28,11
456501,0,0,0,0,0,0,0,0,0,0,1,21
456713,0,0,0,0,0,0,0,0,0,0,4,0
456715,0,0,0,0,70,0,0,0,0,70,0,0
456781,0,91,0,0,0,0,0,0,2,0,0,0
457705,0,0,0,0,0,1,135,0,0,135,0,0
457708,0,0,0,0,1,1,87,0,0,88,0,0
457727,0,0,0,0,6,0,4,3,0,13,0,0
457759,0,0,143,0,0,4,0,0,0,0,1,0
457763,0,0,0,106,0,1,0,0,0,0,0,0
457803,10,0,0,0,0,0,0,0,0,0,0,0
457915,0,0,0,0,0,0,0,0,0,0,6,0
457918,0,0,0,0,0,0,0,0,0,0,0,30
458015,123,0,0,0,0,3,0,0,0,0,0,0
458676,0,0,0,0,0,0,0,0,0,0,8,0
458677,0,0,0,0,0,0,0,0,0,0,42,0
458681,0,0,0,0,0,0,0,0,0,0,0,28
458708,0,0,0,0,0,0,0,0,0,0,35,0
458731,0,0,0,0,105,0,35,0,0,140,0,0
459429,0,0,0,0,0,0,0,0,0,0,62,0
459964,0,0,0,0,0,0,9,9,0,18,0,0
460077,0,0,0,12,0,0,0,0,0,0,0,0
461325,0,0,0,0,0,0,0,0,0,0,26,0
461865,0,2,0,0,0,0,0,0,16,0,1,0
461872,0,0,0,0,0,0,0,0,0,0,13,0
462101,0,0,0,0,0,0,0,0,143,0,0,0
465657,0,0,0,0,0,0,0,0,0,0,41,0
467008,0,0,0,0,0,0,0,0,0,0,2,0
467055,2,0,1,0,0,6,0,0,0,0,0,0
467092,0,0,0,34,0,11,0,0,0,0,0,0
467793,136,0,0,0,0,19,0,0,0,0,0,0
467827,0,0,0,0,8,0,19,3,0,30,0,0
468504,0,0,0,0,0,0,0,0,0,0,45,1
471911,0,0,0,0,0,0,0,0,0,0,0,12
472551,0,0,0,0,0,0,0,0,0,0,16,0
472610,0,0,0,0,0,0,0,0,0,0,34,0
474463,0,0,0,0,0,0,0,0,0,0,0,24
474568,2,21,14,0,0,1,1,0,6,1,0,0
474832,93,0,0,0,0,0,0,0,0,0,0,0
475054,0,0,0,0,0,0,0,0,0,0,1,0
475479,0,0,0,0,0,0,0,0,0,0,10,1
475582,54,0,0,0,0,3,0,0,0,0,0,0
476454,0,0,0,0,0,0,0,0,0,0,1,0
476594,0,0,0,0,0,0,0,0,0,0,0,3
476595,0,0,0,0,0,0,0,0,0,0,56,1
476704,0,71,1,0,0,58,0,0,0,0,0,0
477132,0,0,0,0,0,0,0,0,0,0,0,22
488671,0,1,0,27,0,0,0,0,0,0,0,0
488726,0,0,0,0,0,30,84,8,0,92,0,0
488748,0,0,0,0,0,0,0,0,0,0,18,0
488771,0,0,0,52,0,2,0,0,0,0,0,0
488984,0,0,0,0,0,0,0,0,0,0,3,1
489119,0,0,0,0,0,0,0,0,0,0,0,28
489265,0,0,0,0,0,0,0,0,0,0,66,0
489334,0,0,0,0,0,0,0,0,0,0,63,4
491624,0,0,0,0,0,0,0,0,0,0,39,0
491703,0,0,0,0,0,0,0,0,0,0,5,0
493329,142,0,1,0,0,1,0,0,0,0,0,0
493472,1,0,2,0,0,0,0,0,0,0,0,0
493603,0,0,0,0,0,0,0,0,0,0,69,0
500610,0,0,0,0,0,0,0,0,0,0,53,0
500743,0,0,0,0,0,0,0,0,128,0,0,0
500779,0,0,0,0,0,0,0,0,0,0,19,10
500871,18,42,99,0,0,0,0,0,1,0,0,0
501303,0,7,16,0,1,1,6,14,5,21,0,0
501381,0,0,0,0,0,0,0,0,0,0,1,21
501571,0,0,0,0,62,0,23,37,0,122,0,0
501593,0,0,0,0,0,0,0,0,0,0,4,0
501625,0,0,0,0,0,0,0,0,0,0,66,1
501659,0,0,0,0,0,0,40,4,0,44,0,0
501789,0,0,0,0,0,0,0,0,0,0,8,0
501925,0,0,0,0,0,0,0,0,0,0,50,0
501981,0,0,0,0,0,31,3,0,0,3,0,0
501985,0,0,0,0,0,0,0,0,0,0,0,28
502042,0,0,0,0,0,0,0,0,0,0,1,5
502043,0,0,0,0,0,0,0,0,0,0,1,30
502054,0,0,0,0,11,3,113,1,0,125,0,0
502085,0,0,0,0,0,0,0,0,0,0,11,1
502110,0,0,0,0,0,113,30,8,0,38,0,0
502154,0,0,0,0,0,0,0,0,0,0,22,0
502171,0,0,0,0,0,0,0,0,0,0,0,18
502179,0,0,0,0,0,0,0,0,0,0,16,19
502202,0,0,0,0,0,0,0,0,0,0,71,0
502210,0,0,0,0,4,0,1,36,0,41,1,0
502239,0,0,0,0,0,0,0,0,0,0,1,8
502273,9,2,7,0,3,1,1,0,12,4,1,0
502327,0,0,0,0,0,0,0,0,0,0,12,1
502481,0,0,0,0,38,5,20,34,0,92,0,0
502522,0,0,0,0,0,0,0,0,0,0,23,0
502593,0,0,0,0,0,0,0,0,0,0,7,0
502624,0,0,0,0,0,0,0,0,0,0,5,9
502671,153,0,0,0,0,4,0,0,0,0,0,0
502706,0,0,0,0,0,0,0,0,0,0,38,1
502748,0,0,0,0,0,0,0,0,0,0,1,1
503285,0,0,0,0,0,0,0,0,0,0,12,0
503449,0,0,0,0,0,0,0,0,0,0,1,18
503556,17,39,11,0,0,2,12,2,12,14,1,0
503569,0,0,0,0,0,0,0,0,0,0,39,0
505447,0,0,0,0,0,0,0,0,0,0,2,0
506433,0,0,0,0,0,0,0,0,0,0,0,30
506702,0,0,1,60,0,1,0,0,0,0,6,0
506703,0,9,2,0,0,0,0,1,0,1,0,0
514888,0,144,0,0,0,1,0,0,0,0,0,0
514917,0,142,0,0,0,7,0,0,1,0,0,0
516416,0,128,0,0,0,0,0,0,1,0,0,0
516770,0,0,85,0,0,0,0,0,1,0,0,0
516782,0,0,0,0,119,0,0,0,0,119,0,0
517008,0,0,0,0,0,0,0,0,0,0,67,0
518397,0,0,0,0,0,0,0,0,0,0,18,0
518435,0,0,0,0,0,0,0,0,0,0,3,0
518489,0,0,0,0,0,0,0,0,0,0,13,0
518516,0,0,0,0,0,0,0,0,0,0,0,26
518553,0,0,0,0,0,0,0,0,0,0,74,0
518586,4,4,68,0,0,1,6,1,3,7,2,0
518595,0,0,0,57,0,1,0,0,0,0,0,0
518617,0,0,0,0,0,0,0,0,0,0,67,0
518626,0,0,92,0,0,34,0,0,0,0,0,0
518633,0,0,0,0,0,0,0,0,0,0,1,12
518692,159,0,0,0,0,0,0,0,0,0,0,0
518735,8,0,0,80,0,9,0,0,0,0,0,0
518774,0,0,0,0,0,0,0,0,0,0,0,28
518792,0,0,0,0,0,0,0,97,0,97,0,0
518813,0,0,0,0,0,0,0,0,0,0,57,0
518858,0,0,0,0,0,0,0,0,0,0,20,0
518876,0,0,0,0,0,0,0,0,0,0,0,27
518886,0,0,0,0,0,0,0,0,0,0,63,0
518902,0,0,0,0,0,0,0,0,3,0,0,0
518934,55,83,39,0,0,1,0,0,0,0,0,0
518960,0,0,0,6,0,0,0,0,0,0,0,0
519008,0,0,0,0,0,0,0,0,0,0,38,0
519043,0,0,0,0,0,0,0,0,0,0,11,13
519048,7,0,0,0,0,60,0,0,0,0,1,0
519058,11,1,44,0,0,0,0,0,0,0,0,0
519076,0,0,0,0,0,0,0,0,0,0,27,1
519141,0,0,0,0,0,0,0,0,0,0,27,0
519151,0,0,0,0,0,0,0,0,0,0,64,0
519203,139,1,0,0,0,0,0,0,0,0,1,0
519222,0,0,0,21,0,0,0,0,0,0,0,0
519242,0,0,0,0,0,0,0,0,0,0,0,9
519293,0,0,0,0,0,0,0,0,0,0,71,0
519299,1,43,10,0,0,0,0,0,4,0,5,0
519306,0,0,0,0,0,0,5,8,0,13,0,0
519317,0,0,0,0,0,108,10,16,0,26,0,0
519326,0,0,0,0,0,0,0,0,0,0,57,0
519390,2,0,0,63,0,0,0,0,0,0,0,0
519443,0,0,0,0,0,0,0,0,0,0,29,0
519455,0,0,0,0,0,0,0,0,0,0,2,0
520471,1,2,19,0,0,0,0,0,82,0,0,0
520980,0,0,0,0,0,0,0,0,0,0,4,0
521230,0,0,0,0,0,0,0,0,0,0,69,0
521692,0,0,0,124,0,40,0,0,0,0,0,0
523260,0,0,0,0,0,0,0,0,0,0,48,0
527038,34,30,58,0,0,4,0,0,0,0,0,0
527048,0,0,0,0,0,0,0,0,0,0,14,22
527054,0,0,0,0,0,0,0,0,0,0,0,1
528748,0,0,0,0,0,0,0,0,0,0,7,7
533167,0,0,0,0,0,0,0,0,0,0,5,11
534606,0,0,0,0,1,0,4,4,0,9,0,0
534812,0,0,0,0,0,0,0,0,0,0,1,0
534910,0,0,0,0,0,0,0,0,0,0,5,0
541600,0,4,0,0,0,0,0,0,0,0,0,0
541640,0,0,0,0,0,0,0,0,0,0,17,0
541645,0,0,0,0,1,0,0,121,0,122,0,0
541650,2,3,0,0,0,0,1,1,0,2,2,0
542255,0,0,0,0,37,0,4,0,0,41,0,0
542303,0,0,0,0,0,0,48,0,0,48,0,0
542340,0,9,97,0,0,0,0,0,26,0,0,0
542364,0,0,0,0,73,0,13,13,0,99,0,0
542454,14,0,0,0,13,2,7,0,0,20,0,0
542583,113,0,2,0,0,4,0,0,0,0,0,0
542585,0,0,0,0,0,0,0,0,0,0,67,0
542881,0,0,0,0,0,0,0,0,0,0,0,31
542882,0,0,0,0,0,0,0,0,0,0,34,0
542888,0,0,0,0,0,0,0,0,0,0,31,0
542914,0,0,0,0,0,0,0,0,0,0,69,1
542932,0,27,46,0,4,0,7,1,2,12,0,0
542947,0,0,0,0,0,0,0,0,0,0,68,0
542960,0,0,0,0,0,0,0,0,0,0,35,0
542963,1,0,0,5,0,0,0,0,0,0,0,0
542992,2,3,2,0,0,0,0,0,0,0,1,0
543022,0,0,0,0,0,0,0,0,0,0,32,0
543037,0,0,0,0,0,0,0,0,0,0,0,30
543045,0,0,0,0,0,0,0,0,0,0,17,0
543056,0,0,0,0,0,0,0,0,0,0,28,1
543063,0,0,0,0,0,0,0,0,135,0,0,0
543068,130,0,0,0,0,3,0,0,0,0,0,0
543089,0,0,0,2,0,0,0,0,0,0,0,0
543101,0,0,0,0,0,0,0,0,0,0,0,31
543105,0,0,0,0,0,5,82,0,0,82,0,0
543135,0,0,0,0,0,0,0,0,0,0,0,32
543228,0,0,0,92,0,6,0,0,0,0,0,0
543238,0,0,0,0,0,0,0,0,0,0,6,0
543243,0,0,0,0,0,0,0,0,0,0,0,26
543257,0,0,0,0,0,7,82,73,0,155,0,0
543258,0,0,0,0,0,0,0,0,0,0,2,0
543272,0,0,0,0,0,0,0,0,0,0,68,0
543278,0,0,0,0,0,0,0,0,0,0,1,0
543281,0,102,23,0,2,0,20,1,8,23,0,0
543294,0,0,0,0,0,0,0,0,0,0,0,32
543305,0,0,0,0,32,0,0,0,0,32,0,0
543308,0,0,0,8,0,2,0,0,0,0,0,0
543309,0,0,0,66,0,0,0,0,0,0,0,0
543333,131,0,0,0,0,2,0,0,0,0,0,0
543339,0,0,0,0,0,0,0,0,0,0,54,0
543351,0,0,0,0,0,0,0,0,0,0,22,1
543432,0,0,0,8,0,0,0,0,0,0,0,0
543456,0,0,0,0,0,0,0,0,0,0,3,0
543475,0,0,0,0,0,0,0,0,0,0,2,30
543507,0,0,0,0,0,0,0,0,0,0,68,0
543510,6,0,0,107,0,1,0,0,0,0,0,0
543521,0,0,0,0,0,0,0,0,0,0,30,7
543543,58,13,8,0,0,3,6,14,0,20,0,0
543548,0,0,0,0,0,0,0,0,0,0,5,1
543592,1,4,0,48,0,0,0,0,0,0,0,0
543594,0,0,0,0,0,0,0,0,0,0,5,5
543606,0,0,0,0,0,0,0,0,0,0,1,23
543685,0,0,57,0,0,1,0,0,0,0,0,0
543699,0,0,0,0,0,0,0,0,0,0,2,1
543760,0,147,0,0,0,1,0,0,21,0,0,0
543766,0,0,0,0,0,0,0,0,0,0,81,0
543768,31,0,48,0,0,4,0,0,0,0,0,0
543807,0,0,0,0,40,38,0,4,0,44,0,0
543877,1,2,2,132,0,3,0,0,0,0,0,0
543883,0,0,0,0,0,0,0,0,0,0,7,0
543901,0,0,0,0,0,0,0,0,0,0,4,0
543939,0,113,0,0,0,0,0,0,0,0,0,0
544369,0,0,0,0,0,0,0,0,101,0,0,0
544725,0,36,11,0,26,0,26,34,19,86,0,0
544727,0,0,0,0,0,0,0,0,0,0,65,0
544931,0,0,0,0,0,0,0,0,0,0,0,5
545121,0,9,10,0,0,1,2,0,5,2,0,0
545333,0,0,0,0,0,0,0,0,0,0,0,17
545341,0,0,0,0,96,12,0,71,0,167,0,0
545343,0,0,0,0,0,0,0,0,0,0,25,2
545350,0,0,0,0,52,0,20,2,0,74,0,0
545358,0,0,0,86,0,0,0,0,0,0,0,0
545361,0,0,0,0,36,0,0,0,0,36,0,0
546318,0,0,0,0,104,0,23,1,0,128,0,0
546990,0,0,0,0,6,0,32,1,0,39,0,0
546991,0,0,0,0,32,0,3,1,0,36,1,0
547001,0,0,0,0,0,0,0,0,0,0,0,7
547004,1,20,17,0,0,1,2,0,0,2,0,0
547172,0,2,0,8,0,0,1,0,0,1,0,0
547176,0,0,0,0,0,0,0,0,0,0,6,0
547179,0,0,0,0,1,0,0,1,0,2,27,0
547180,1,0,0,0,0,2,0,139,0,139,0,0
547379,1,0,0,43,0,0,0,0,0,0,0,0
547942,0,0,0,0,0,0,0,0,0,0,6,21
547943,0,0,0,0,0,0,0,0,0,0,0,31
547973,0,0,0,0,0,0,0,0,0,0,61,0
547989,135,0,1,0,0,18,0,0,0,0,0,0
548384,0,0,0,0,0,0,0,0,0,0,58,0
548389,0,0,0,0,0,0,0,0,0,0,5,19
552640,0,0,0,0,0,0,0,0,0,0,53,4
553869,0,0,0,98,0,0,0,0,0,0,0,0
553882,0,1,0,111,0,1,0,0,0,0,0,0
553902,27,4,29,10,0,0,0,1,0,1,4,0
553993,0,0,104,0,0,0,0,0,34,0,0,0
554340,0,0,0,0,0,0,0,0,0,0,62,0
554430,0,0,0,0,0,0,0,0,0,0,0,32
554431,0,0,0,0,0,0,0,0,0,0,69,0
570240,0,0,0,0,0,0,0,0,0,0,2,0
570256,0,0,0,0,0,0,0,92,0,92,0,0
570257,0,0,0,0,0,0,0,0,0,0,52,0
570481,13,0,38,0,0,0,0,0,17,0,0,0
570482,0,0,96,0,0,0,0,0,28,0,0,0
570488,0,0,0,0,0,0,0,0,0,0,28,0
570632,0,0,0,0,0,0,0,0,0,0,8,18
570663,0,0,0,0,0,0,0,0,0,0,72,0
570666,0,0,0,0,0,0,0,0,0,0,53,0
570731,114,38,1,0,0,15,0,0,0,0,0,0
571431,7,0,0,0,0,0,0,0,0,0,0,0
571448,0,0,155,0,0,2,0,0,0,0,0,0
571466,2,0,0,102,0,0,0,0,0,0,0,0
571479,0,0,0,0,0,0,0,0,0,0,3,0
571510,0,0,0,0,0,0,0,0,0,0,0,15
571521,0,0,0,0,0,0,0,0,0,0,57,0
571578,0,0,0,0,0,0,0,0,0,0,0,31
571656,0,0,0,0,0,0,0,0,0,0,36,0
571657,5,9,10,0,0,0,2,0,121,2,0,0
571666,0,0,0,0,0,0,0,0,0,0,0,2
571670,0,0,0,0,0,0,0,0,0,0,68,0
571676,0,0,0,0,0,0,0,0,0,0,1,3
571710,0,0,0,0,0,0,0,0,0,0,54,0
571718,0,0,0,0,27,2,6,43,0,76,0,0
571735,0,0,0,0,0,0,0,0,0,0,16,1
571740,0,0,0,0,47,1,18,2,0,67,0,0
571745,0,0,0,0,0,34,0,123,0,123,0,0
571760,0,0,0,0,0,0,0,0,0,0,7,23
571771,0,47,0,0,93,0,0,0,8,93,0,0
571788,0,0,69,0,0,5,0,0,0,0,1,0
571800,0,0,0,0,0,0,0,0,0,0,7,2
571871,0,0,0,0,0,0,0,0,0,0,18,0
571875,3,0,16,0,0,8,16,9,0,25,0,0
571882,0,0,0,0,0,0,0,0,0,0,9,0
571901,0,0,0,0,0,0,0,0,0,0,63,2
571912,0,0,0,12,0,0,0,0,0,0,1,0
571918,1,1,3,0,0,0,0,0,4,0,0,0
571927,0,0,0,0,0,0,0,0,0,0,0,29
571945,0,0,0,0,0,0,0,0,0,0,0,9
571946,0,0,0,0,0,0,0,0,0,0,13,0
571948,0,0,0,0,0,0,0,0,0,0,19,0
571951,0,0,0,0,0,0,0,0,0,0,2,0
571970,122,39,7,0,0,1,0,0,0,0,0,0
571976,0,0,0,0,0,1,13,118,0,131,0,0
571980,0,0,0,0,92,0,22,21,0,135,0,0
572008,0,3,1,0,1,1,3,3,1,7,0,0
572020,0,0,0,0,0,0,0,0,0,0,0,1
572039,0,0,0,0,0,5,0,67,0,67,0,0
572041,0,0,0,0,8,0,103,0,0,111,0,0
572070,0,0,0,0,0,0,0,0,0,0,18,22
572122,0,0,149,0,0,10,0,0,0,0,0,0
572125,0,0,0,0,0,0,0,0,0,0,25,0
572143,0,0,0,0,0,0,0,0,0,0,31,0
572191,0,0,0,0,139,2,0,0,0,139,0,0
572193,0,0,0,0,0,0,0,0,0,0,65,0
572204,0,0,0,0,3,0,2,8,0,13,0,0
572228,42,0,0,0,0,13,0,0,0,0,0,0
572233,107,0,0,0,0,1,0,0,0,0,0,0
572287,0,0,0,105,0,0,0,0,0,0,0,0
572761,14,34,6,0,0,2,0,0,0,0,1,0
572816,0,0,0,0,10,6,77,5,0,92,0,0
572863,0,0,0,20,0,0,0,0,0,0,0,0
572888,0,0,0,0,0,0,0,0,0,0,28,0
572955,0,0,0,0,0,0,0,0,0,0,61,2
572971,0,0,0,0,0,0,0,0,0,0,2,30
573009,0,0,0,0,0,0,0,0,0,0,57,0
573062,0,0,0,0,0,0,0,0,0,0,5,0
573109,0,0,0,0,0,0,0,0,0,0,4,0
573124,0,0,0,0,0,0,0,0,0,0,40,0
573127,0,0,0,0,0,0,0,0,0,0,4,0
573131,44,0,0,0,0,2,33,5,0,38,1,0
573186,0,0,0,0,0,0,0,0,0,0,0,33
573204,0,0,0,0,0,0,0,0,0,0,59,0
573262,0,0,0,0,34,0,0,115,0,149,0,0
573668,0,0,0,0,0,0,0,0,0,0,29,0
575929,0,0,1,116,0,0,1,0,0,1,0,0
578428,0,18,0,0,0,1,0,0,119,0,0,0
579328,0,0,0,0,0,0,0,0,0,0,0,29
591720,0,11,50,0,1,0,0,0,44,1,2,0
591971,0,10,21,0,0,1,0,0,0,0,0,0
592094,0,0,0,0,0,0,0,0,0,0,12,0
592135,0,0,0,0,0,0,0,0,0,0,25,1
592145,0,0,0,0,0,0,0,0,0,0,8,0
592165,0,0,0,0,0,0,0,0,0,0,1,0
592169,0,0,0,0,0,0,0,0,0,0,13,0
592178,12,0,55,0,19,0,48,39,1,106,0,0
592192,2,0,0,0,23,6,106,27,0,156,0,0
592200,3,0,0,64,0,0,0,0,0,0,0,0
592206,0,0,0,0,0,1,0,135,0,135,0,0
592222,0,0,0,0,0,0,0,0,0,0,41,0
592233,0,0,0,0,0,0,0,0,0,0,31,0
592254,0,0,0,0,0,0,0,0,0,0,7,2
592261,0,0,0,0,18,1,3,0,0,21,0,0
592273,3,2,7,0,0,0,6,6,0,12,1,0
592288,0,0,0,0,0,0,0,0,0,0,10,0
592314,0,0,0,0,0,0,0,0,0,0,4,24
592325,4,0,0,0,20,0,73,18,0,111,0,0
592332,0,0,0,0,0,0,0,0,0,0,0,33
592346,0,0,0,0,0,0,0,0,0,0,6,18
592348,1,9,0,0,8,1,7,0,66,15,0,0
592351,0,0,0,0,0,0,0,0,0,0,0,29
592390,0,0,0,0,0,0,0,0,0,0,60,0
592407,0,0,0,10,0,0,0,0,0,0,1,0
592419,0,0,0,0,0,0,1,0,0,1,0,0
592426,0,0,0,0,0,0,0,0,0,0,71,0
592444,0,0,0,0,30,0,2,0,0,32,0,0
592450,0,0,0,0,23,22,0,114,0,137,0,0
592464,0,0,0,0,0,0,0,0,0,0,1,0
592473,0,0,0,0,0,0,0,0,0,0,12,0
592518,0,0,144,0,0,3,0,0,0,0,0,0
592530,14,0,0,0,0,5,11,2,0,13,0,0
592567,84,0,1,0,0,3,0,0,0,0,0,0
592612,0,0,0,0,0,0,0,0,0,0,17,0
592622,0,0,0,0,0,0,1,4,0,5,0,0
592626,1,0,0,0,26,1,66,39,0,131,0,0
592644,0,0,0,0,0,0,0,0,0,0,37,1
592656,0,0,0,0,0,0,5,8,0,13,0,0
592662,0,0,0,0,0,0,0,0,0,0,0,32
592663,16,0,0,118,0,3,0,0,0,0,0,0
592669,0,0,0,0,8,1,0,138,0,146,0,0
592696,0,0,0,0,0,6,100,1,0,101,0,0
592716,0,0,0,0,0,0,0,0,0,0,5,5
592717,0,0,0,0,0,0,0,0,0,0,2,7
592741,0,0,0,0,0,0,0,0,0,0,57,0
592743,0,0,0,0,0,0,0,0,131,0,0,0
592761,0,0,0,0,0,0,0,0,0,0,32,13
592767,0,0,0,0,0,0,0,0,0,0,6,23
592773,0,0,0,0,0,0,0,0,0,0,72,0
592789,0,0,0,0,0,0,0,0,0,0,0,2
592791,0,0,0,0,0,0,0,0,0,0,0,29
592826,0,0,0,0,0,0,0,0,0,0,4,21
592831,0,0,0,0,0,0,0,0,0,0,7,0
592836,0,0,0,0,0,0,0,0,0,0,1,29
592858,0,0,0,0,0,0,0,0,0,0,22,0
592859,0,26,0,0,0,0,3,1,0,4,1,0
592863,0,0,0,0,15,0,1,0,0,16,0,0
592865,0,0,0,0,0,0,0,0,0,0,11,0
592866,0,0,0,0,0,0,0,0,0,0,8,15
592879,0,0,0,0,0,0,0,0,0,0,0,1
592885,0,0,0,0,0,4,107,1,0,108,0,0
593140,0,0,0,0,0,0,0,0,0,0,21,0
593144,0,0,0,0,0,0,0,0,0,0,64,0
593160,0,149,0,0,0,2,2,18,0,20,0,0
593334,0,0,0,0,0,0,0,0,0,0,4,18
593372,0,0,0,0,0,0,0,0,0,0,0,16
593423,0,0,0,0,0,0,0,0,0,0,0,32
593428,0,0,0,0,0,6,0,0,138,0,0,0
593528,0,0,0,0,3,0,2,0,0,5,0,0
593576,0,0,0,0,0,0,0,0,0,0,74,0
593590,0,0,0,24,0,0,0,0,0,0,0,0
593604,0,0,0,0,0,0,0,0,0,0,14,0
593619,0,0,0,0,0,0,0,0,0,0,34,0
593643,0,31,49,0,0,9,0,0,17,0,1,0
593833,0,0,0,0,0,0,0,0,0,0,45,0
593871,0,120,0,0,0,8,0,0,39,0,0,0
593934,118,0,9,0,0,11,0,0,0,0,0,0
593958,0,0,0,0,0,0,0,0,0,0,1,31
593974,0,0,0,0,0,0,0,0,0,0,55,1
594056,0,0,0,0,0,0,0,0,0,0,11,0
594311,0,0,0,0,0,0,0,0,0,0,14,0
594577,0,0,0,0,0,0,0,0,0,0,70,2
594580,0,0,0,0,0,0,0,0,0,0,8,0
594694,0,28,18,0,4,0,0,8,4,12,2,0
594777,0,0,0,0,0,3,0,39,0,39,0,0
594795,0,0,0,0,0,0,0,0,0,0,13,0
594798,0,0,0,0,0,0,0,0,0,0,0,15
594807,0,0,0,0,30,0,51,77,0,158,0,0
594809,1,0,0,0,0,0,2,79,0,81,1,0
594835,0,0,0,0,0,0,0,0,0,0,0,25
594838,23,4,32,0,0,3,39,1,0,40,0,0
594965,0,0,0,0,0,0,0,0,0,0,22,2
594985,0,0,0,0,0,0,0,0,0,0,8,0
594986,0,0,0,0,0,0,0,0,0,0,13,0
594987,0,0,0,0,0,0,0,0,0,0,42,0
594988,0,0,0,0,4,0,3,4,0,11,0,0
595014,0,0,0,0,0,0,0,0,0,0,72,0
595191,0,0,0,0,0,0,0,0,0,0,1,4
595263,0,0,0,0,0,0,0,0,0,0,1,0
595281,0,0,0,0,116,1,0,0,0,116,0,0
595284,6,1,0,47,0,0,0,0,0,0,1,0
595345,0,0,0,0,0,0,0,0,0,0,34,0
595375,0,0,0,0,0,0,0,0,3,0,0,0
595411,0,0,0,0,0,0,0,0,0,0,16,0
595453,0,0,0,19,0,0,0,0,0,0,0,0
595465,0,0,0,0,0,0,0,0,0,0,47,0
595751,3,0,0,61,0,0,21,0,0,21,0,0
595777,20,10,0,0,20,0,36,29,0,85,0,0
595798,0,0,0,0,0,0,0,0,0,0,3,0
595879,0,35,0,0,0,0,0,0,100,0,0,0
595881,0,0,0,0,0,0,0,0,0,0,1,0
595909,0,0,0,0,29,1,37,11,0,77,0,0
595918,0,0,0,0,0,0,0,0,0,0,6,0
595928,0,0,0,0,0,0,0,0,0,0,39,2
595939,0,0,0,0,0,0,0,0,0,0,1,6
595943,20,0,14,0,0,1,16,15,0,31,1,0
595956,0,0,0,46,0,0,0,0,0,0,0,0
595978,0,0,0,87,0,0,0,0,0,0,0,0
595981,2,0,0,0,8,0,2,2,0,12,0,0
596001,0,0,0,0,0,0,0,0,0,0,10,6
596019,0,0,0,0,0,0,0,0,124,0,0,0
596027,0,0,0,0,0,0,0,0,0,0,28,0
596049,0,0,0,0,0,0,0,0,0,0,4,0
596056,32,0,0,0,0,0,0,1,0,1,3,0
596057,0,0,0,0,0,0,0,0,0,0,56,0
596059,0,74,33,0,0,0,0,0,0,0,0,0
